model_alias,func_id,cwe_id,prompt_type,sample_idx,compilable,vuln_free,truncated,primary_category,failure_group,matched_categories,compile_error
deepseek_6.7b,CWE-119_04,CWE-119,few_shot,0,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmphxxorqp5.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmphxxorqp5.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,few_shot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpw1u79aww.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpw1u79aww.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,few_shot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp7io7g339.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp7io7g339.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,few_shot,3,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpd67tdkzb.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpd67tdkzb.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,few_shot,4,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpvn31qsaw.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpvn31qsaw.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,cot,0,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpnavq8yms.cpp:35:6: error: 'GpuDataManager' has not been declared
   35 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpnavq8yms.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,cot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpskf_5mgp.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpskf_5mgp.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,cot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpoqevol8l.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpoqevol8l.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,cot,3,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpqh4qtjmm.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpqh4qtjmm.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_04,CWE-119,cot,4,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpd_40eu37.cpp:40:6: error: 'GpuDataManager' has not been declared
   40 | void GpuDataManager::UpdateGpuFeatureFlags() {
      |      ^~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpd_40eu37.cpp: In function 'void UpdateGpuFeatureFlags()':
C:\Users\nepal\AppDa"
deepseek_6.7b,CWE-119_05,CWE-119,zero_shot,0,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpl1r3zyg5.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpl1r3zyg5.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,zero_shot,1,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp865jgtxy.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp865jgtxy.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,zero_shot,2,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp4krsyuph.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp4krsyuph.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,zero_shot,3,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpy7tmeqyw.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpy7tmeqyw.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,zero_shot,4,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpt2zscsm6.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpt2zscsm6.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,few_shot,0,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpi62m2r75.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpi62m2r75.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,few_shot,1,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpnj3_hkgf.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpnj3_hkgf.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,few_shot,2,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp7t3op0qb.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp7t3op0qb.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,few_shot,3,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpj_3xzg8o.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpj_3xzg8o.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,few_shot,4,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp7ilsgwh6.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp7ilsgwh6.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,cot,0,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp59xoioib.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp59xoioib.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,cot,1,False,True,False,INCOMPLETE_TYPE,missing_context,INCOMPLETE_TYPE,"C:\Users\nepal\AppData\Local\Temp\tmp4sm6mfro.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\tmp4sm6mfro.c:44:6: error: invalid use of undefined type 'struct u2fdevice'
   44 |   dev->cid = CID_BROADCAST;
      |      ^~
C:\Users\nepal\AppData\Local\Temp\tmp4sm6mfro.c:47:18: error:"
deepseek_6.7b,CWE-119_05,CWE-119,cot,2,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp198ev9dg.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp198ev9dg.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,cot,3,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpq_6f0pu1.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpq_6f0pu1.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_05,CWE-119,cot,4,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpww2dfc67.c:36:1: error: return type defaults to 'int' [-Wimplicit-int]
   36 | init_device (u2fh_devs * devs, struct u2fdevice *dev)
      | ^~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpww2dfc67.c: In function 'init_device':
C:\Users\nepal\AppData\Local\Temp\"
deepseek_6.7b,CWE-119_06,CWE-119,zero_shot,0,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp6v7bdin3.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmp6v7bdin3.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,zero_shot,1,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpa5girjpw.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpa5girjpw.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,zero_shot,2,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp3e4h6xsn.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmp3e4h6xsn.c:49:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   49 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,zero_shot,3,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpjkjlh05n.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpjkjlh05n.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,zero_shot,4,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpb3adokp6.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpb3adokp6.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,few_shot,0,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmptjlbbn9n.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmptjlbbn9n.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,few_shot,1,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpila49ay_.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpila49ay_.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,few_shot,2,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpby5djhvl.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpby5djhvl.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,few_shot,3,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp9kvanux1.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmp9kvanux1.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,few_shot,4,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp973zqyc2.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmp973zqyc2.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,cot,0,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpzf3434f4.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpzf3434f4.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,cot,1,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp4j6gb4rl.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmp4j6gb4rl.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,cot,2,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmppokdqo49.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmppokdqo49.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,cot,3,False,True,True,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpmccw3xns.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmpmccw3xns.c:48:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   48 |    cons"
deepseek_6.7b,CWE-119_06,CWE-119,cot,4,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp70_ap724.c: In function 'encode_frame':
C:\Users\nepal\AppData\Local\Temp\tmp70_ap724.c:49:32: error: initialization of 'vpx_codec_err_t' {aka 'struct __field_holder * const'} from 'int' makes pointer from integer without a cast [-Wint-conversion]
   49 |    cons"
deepseek_6.7b,CWE-119_07,CWE-119,zero_shot,0,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpmg3go2go.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpmg3go2go.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,zero_shot,1,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmprvczvwsp.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmprvczvwsp.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,zero_shot,2,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp4y55mx1g.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp4y55mx1g.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,zero_shot,3,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpaxz8qqiy.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpaxz8qqiy.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,zero_shot,4,False,True,False,INCOMPLETE_TYPE,missing_context,INCOMPLETE_TYPE,"C:\Users\nepal\AppData\Local\Temp\tmp1kcnf1j2.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\Local\Temp\tmp1kcnf1j2.c:31:12: error: invalid use of undefined type 'struct ssh'
   31 |         ssh->state->after_authentication = 1;
      |            ^~
C:\Users\nepal\AppData\Local\Te"
deepseek_6.7b,CWE-119_07,CWE-119,few_shot,0,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp0td_36ji.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp0td_36ji.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,few_shot,1,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpb_f9enan.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpb_f9enan.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,few_shot,2,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmps2ljy5wz.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmps2ljy5wz.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,few_shot,3,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp5hnx5w5h.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp5hnx5w5h.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,few_shot,4,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmpazm292hg.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpazm292hg.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,cot,0,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmp7imp_vh5.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp7imp_vh5.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
deepseek_6.7b,CWE-119_07,CWE-119,cot,1,False,True,False,IMPLICIT_INT,dataset_artifact,IMPLICIT_INT,"C:\Users\nepal\AppData\Local\Temp\tmptqv54iql.c:30:1: error: return type defaults to 'int' [-Wimplicit-int]
   30 | ssh_packet_set_postauth(struct ssh *ssh)
      | ^~~~~~~~~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmptqv54iql.c: In function 'ssh_packet_set_postauth':
C:\Users\nepal\AppData\"
